Machine,Job,Type,Makespan,Processing Time,Setup,Time,Priority
3,job534,2,873.4999999999999,7.5,0.0,865.9999999999999,1
4,job472,3,872.7999999999984,5.0,0.0,867.7999999999984,3
1,job496,2,876.3999999999999,7.5,0.0,868.8999999999999,10
2,job302,1,878.75,6.75,0.0,872.0,10
4,job332,2,880.2999999999984,7.5,0.0,872.7999999999984,10
3,job528,2,880.9999999999999,7.5,0.0,873.4999999999999,1
1,job412,3,881.3999999999999,5.0,0.0,876.3999999999999,10
2,job351,1,885.5,6.75,0.0,878.75,10
4,job457,3,885.2999999999984,5.0,0.0,880.2999999999984,10
3,job539,2,888.4999999999999,7.5,0.0,880.9999999999999,1
0,job530,2,890.0,7.5,0.0,882.5,1
4,job476,3,890.2999999999984,5.0,0.0,885.2999999999984,3
2,job553,1,892.25,6.75,0.0,885.5,1
3,job547,2,895.9999999999999,7.5,0.0,888.4999999999999,1
4,job484,3,895.2999999999984,5.0,0.0,890.2999999999984,10
2,job555,1,899.0,6.75,0.0,892.25,1
0,job554,2,901.0,7.5,0.0,893.5,1
4,job505,2,902.7999999999984,7.5,0.0,895.2999999999984,10
3,job550,2,903.4999999999999,7.5,0.0,895.9999999999999,1
2,job557,1,905.75,6.75,0.0,899.0,1
0,job556,2,908.5,7.5,0.0,901.0,1
4,job478,3,907.7999999999984,5.0,0.0,902.7999999999984,3
3,job548,2,910.9999999999999,7.5,0.0,903.4999999999999,1
2,job352,1,912.5,6.75,0.0,905.75,10
4,job542,2,915.2999999999984,7.5,0.0,907.7999999999984,3
3,job518,2,918.4999999999999,7.5,0.0,910.9999999999999,3
2,job568,1,919.25,6.75,0.0,912.5,1
4,job494,3,921.0999999999983,5.8,0.8,915.2999999999984,1
3,job520,2,925.9999999999999,7.5,0.0,918.4999999999999,3
2,job572,1,926.0,6.75,0.0,919.25,1
4,job540,2,929.3999999999983,8.3,0.8,921.0999999999983,3
0,job565,2,931.0,7.5,0.0,923.5,1
3,job558,2,933.4999999999999,7.5,0.0,925.9999999999999,1
2,job562,1,932.75,6.75,0.0,926.0,3
4,job536,3,935.1999999999982,5.8,0.8,929.3999999999983,10
0,job571,2,940.0,7.5,0.0,932.5,1
2,job564,1,939.5,6.75,0.0,932.75,3
3,job561,2,940.9999999999999,7.5,0.0,933.4999999999999,1
4,job487,3,940.1999999999982,5.0,0.0,935.1999999999982,3
2,job588,1,946.25,6.75,0.0,939.5,1
0,job579,2,947.5,7.5,0.0,940.0,1
4,job573,2,948.4999999999982,8.3,0.8,940.1999999999982,3
3,job569,2,948.4999999999999,7.5,0.0,940.9999999999999,1
2,job590,1,953.0,6.75,0.0,946.25,1
0,job580,2,955.0,7.5,0.0,947.5,1
1,job560,2,955.0,7.5,0.0,947.5,10
4,job537,3,954.2999999999981,5.8,0.8,948.4999999999982,1
3,job576,2,955.9999999999999,7.5,0.0,948.4999999999999,1
2,job592,1,959.75,6.75,0.0,953.0,3
4,job577,2,962.5999999999981,8.3,0.8,954.2999999999981,3
0,job586,2,962.5,7.5,0.0,955.0,1
1,job566,2,962.5,7.5,0.0,955.0,10
3,job578,2,963.4999999999999,7.5,0.0,955.9999999999999,1
2,job356,1,966.5,6.75,0.0,959.75,10
0,job594,2,970.0,7.5,0.0,962.5,1
1,job567,2,970.0,7.5,0.0,962.5,3
4,job541,3,968.399999999998,5.8,0.8,962.5999999999981,1
3,job581,2,970.9999999999999,7.5,0.0,963.4999999999999,1
2,job608,1,973.25,6.75,0.0,966.5,1
4,job570,2,976.699999999998,8.3,0.8,968.399999999998,3
0,job582,2,977.5,7.5,0.0,970.0,1
1,job596,2,977.5,7.5,0.0,970.0,10
3,job591,2,978.4999999999999,7.5,0.0,970.9999999999999,1
2,job609,1,980.0,6.75,0.0,973.25,1
4,job544,3,982.499999999998,5.8,0.8,976.699999999998,1
3,job559,2,985.9999999999999,7.5,0.0,978.4999999999999,3
2,job364,1,986.75,6.75,0.0,980.0,10
4,job584,2,990.7999999999979,8.3,0.8,982.499999999998,3
1,job574,2,992.0,7.5,0.0,984.5,3
3,job603,2,993.4999999999999,7.5,0.0,985.9999999999999,1
2,job369,1,993.5,6.75,0.0,986.75,10
0,job610,2,997.5,7.5,0.0,990.0,1
4,job545,3,996.5999999999979,5.8,0.8,990.7999999999979,1
1,job600,2,999.5,7.5,0.0,992.0,10
3,job605,2,1000.9999999999999,7.5,0.0,993.4999999999999,1
2,job621,1,1000.25,6.75,0.0,993.5,1
4,job599,2,1004.8999999999978,8.3,0.8,996.5999999999979,3
0,job611,2,1005.0,7.5,0.0,997.5,1
2,job624,1,1007.0,6.75,0.0,1000.25,1
3,job595,3,1006.7999999999998,5.8,0.8,1000.9999999999999,1
4,job546,3,1010.6999999999978,5.8,0.8,1004.8999999999978,1
0,job614,2,1012.5,7.5,0.0,1005.0,1
3,job598,1,1014.7999999999998,8.0,1.25,1006.7999999999998,3
2,job372,1,1013.75,6.75,0.0,1007.0,10
4,job551,3,1015.6999999999978,5.0,0.0,1010.6999999999978,1
0,job616,2,1021.0,7.5,0.0,1013.5,1
2,job633,1,1020.5,6.75,0.0,1013.75,3
3,job613,2,1022.9249999999998,8.125,0.625,1014.7999999999998,1
1,job627,2,1022.5,7.5,0.0,1015.0,10
4,job575,3,1020.6999999999978,5.0,0.0,1015.6999999999978,1
2,job379,1,1027.25,6.75,0.0,1020.5,10
4,job523,3,1025.6999999999978,5.0,0.0,1020.6999999999978,3
0,job620,2,1028.5,7.5,0.0,1021.0,1
1,job531,3,1027.5,5.0,0.0,1022.5,10
3,job615,2,1030.4249999999997,7.5,0.0,1022.9249999999998,3
4,job563,3,1030.6999999999978,5.0,0.0,1025.6999999999978,3
2,job641,1,1034.0,6.75,0.0,1027.25,1
0,job619,2,1036.0,7.5,0.0,1028.5,1
3,job630,2,1037.9249999999997,7.5,0.0,1030.4249999999997,1
4,job589,3,1035.6999999999978,5.0,0.0,1030.6999999999978,1
2,job646,1,1040.75,6.75,0.0,1034.0,3
4,job631,2,1043.9999999999977,8.3,0.8,1035.6999999999978,3
0,job629,2,1043.5,7.5,0.0,1036.0,1
3,job636,2,1045.4249999999997,7.5,0.0,1037.9249999999997,1
2,job648,1,1047.5,6.75,0.0,1040.75,1
1,job522,3,1047.5,5.0,0.0,1042.5,10
4,job583,3,1049.7999999999977,5.8,0.8,1043.9999999999977,3
0,job640,2,1052.0,7.5,0.0,1044.5,1
3,job643,2,1052.9249999999997,7.5,0.0,1045.4249999999997,1
2,job650,1,1054.25,6.75,0.0,1047.5,1
4,job549,3,1054.7999999999977,5.0,0.0,1049.7999999999977,10
0,job644,2,1059.5,7.5,0.0,1052.0,1
3,job653,2,1060.4249999999997,7.5,0.0,1052.9249999999997,1
2,job651,1,1061.0,6.75,0.0,1054.25,1
4,job626,2,1062.2999999999977,7.5,0.0,1054.7999999999977,3
0,job656,2,1067.0,7.5,0.0,1059.5,1
3,job657,2,1067.9249999999997,7.5,0.0,1060.4249999999997,1
2,job652,1,1067.75,6.75,0.0,1061.0,1
4,job585,3,1068.0999999999976,5.8,0.8,1062.2999999999977,3
2,job654,1,1074.5,6.75,0.0,1067.75,1
3,job617,2,1075.4249999999997,7.5,0.0,1067.9249999999997,3
4,job625,2,1076.3999999999976,8.3,0.8,1068.0999999999976,3
1,job602,3,1078.0,5.0,0.0,1073.0,10
2,job660,1,1081.25,6.75,0.0,1074.5,1
0,job669,2,1082.5,7.5,0.0,1075.0,1
3,job618,2,1082.9249999999997,7.5,0.0,1075.4249999999997,3
4,job628,2,1083.8999999999976,7.5,0.0,1076.3999999999976,3
1,job612,2,1086.0,7.5,0.0,1078.5,10
2,job662,1,1088.0,6.75,0.0,1081.25,1
3,job667,2,1090.4249999999997,7.5,0.0,1082.9249999999997,1
4,job601,3,1089.6999999999975,5.8,0.8,1083.8999999999976,1
0,job674,2,1091.5,7.5,0.0,1084.0,1
2,job666,1,1094.75,6.75,0.0,1088.0,1
4,job645,2,1097.9999999999975,8.3,0.8,1089.6999999999975,3
3,job682,2,1097.9249999999997,7.5,0.0,1090.4249999999997,1
0,job676,2,1099.0,7.5,0.0,1091.5,1
2,job670,1,1101.5,6.75,0.0,1094.75,1
3,job525,2,1105.4249999999997,7.5,0.0,1097.9249999999997,10
4,job604,3,1103.7999999999975,5.8,0.8,1097.9999999999975,1
0,job687,2,1106.5,7.5,0.0,1099.0,1
1,job663,2,1106.5,7.5,0.0,1099.0,10
2,job684,1,1108.25,6.75,0.0,1101.5,1
4,job655,2,1112.0999999999974,8.3,0.8,1103.7999999999975,3
3,job658,2,1112.9249999999997,7.5,0.0,1105.4249999999997,3
0,job688,2,1114.0,7.5,0.0,1106.5,1
1,job677,2,1114.0,7.5,0.0,1106.5,10
2,job689,1,1115.0,6.75,0.0,1108.25,1
4,job622,3,1117.8999999999974,5.8,0.8,1112.0999999999974,1
3,job665,3,1118.7249999999997,5.8,0.8,1112.9249999999997,1
1,job683,2,1121.5,7.5,0.0,1114.0,10
2,job691,1,1121.75,6.75,0.0,1115.0,1
0,job703,2,1125.0,7.5,0.0,1117.5,1
4,job671,2,1126.1999999999973,8.3,0.8,1117.8999999999974,3
3,job634,3,1123.7249999999997,5.0,0.0,1118.7249999999997,3
2,job705,1,1128.5,6.75,0.0,1121.75,1
3,job679,3,1128.7249999999997,5.0,0.0,1123.7249999999997,1
1,job693,2,1131.5,7.5,0.0,1124.0,10
0,job701,2,1132.5,7.5,0.0,1125.0,1
4,job632,3,1131.9999999999973,5.8,0.8,1126.1999999999973,1
2,job647,1,1135.25,6.75,0.0,1128.5,3
3,job698,2,1137.0249999999996,8.3,0.8,1128.7249999999997,1
1,job694,2,1139.0,7.5,0.0,1131.5,10
4,job672,2,1140.2999999999972,8.3,0.8,1131.9999999999973,3
0,job704,2,1140.0,7.5,0.0,1132.5,1
2,job727,1,1142.0,6.75,0.0,1135.25,1
3,job690,1,1144.3999999999996,7.375,0.625,1137.0249999999996,1
0,job731,1,1147.375,7.375,0.625,1140.0,1
4,job638,3,1146.0999999999972,5.8,0.8,1140.2999999999972,1
2,job695,1,1148.75,6.75,0.0,1142.0,3
3,job724,1,1151.1499999999996,6.75,0.0,1144.3999999999996,1
4,job721,2,1154.3999999999971,8.3,0.8,1146.0999999999972,1
0,job709,2,1155.5,8.125,0.625,1147.375,1
2,job714,1,1155.5,6.75,0.0,1148.75,3
3,job738,1,1157.8999999999996,6.75,0.0,1151.1499999999996,1
4,job607,3,1160.199999999997,5.8,0.8,1154.3999999999971,3
0,job713,2,1163.0,7.5,0.0,1155.5,1
2,job748,1,1162.25,6.75,0.0,1155.5,1
3,job722,2,1166.0249999999996,8.125,0.625,1157.8999999999996,1
4,job699,2,1168.499999999997,8.3,0.8,1160.199999999997,3
2,job717,1,1169.0,6.75,0.0,1162.25,3
0,job730,2,1170.5,7.5,0.0,1163.0,1
1,job723,2,1171.5,7.5,0.0,1164.0,3
3,job733,2,1173.5249999999996,7.5,0.0,1166.0249999999996,1
4,job635,3,1174.299999999997,5.8,0.8,1168.499999999997,3
2,job750,1,1175.75,6.75,0.0,1169.0,3
0,job745,2,1178.0,7.5,0.0,1170.5,1
3,job707,2,1181.0249999999996,7.5,0.0,1173.5249999999996,3
4,job737,2,1182.599999999997,8.3,0.8,1174.299999999997,1
2,job420,1,1182.5,6.75,0.0,1175.75,10
0,job751,2,1185.5,7.5,0.0,1178.0,1
1,job697,2,1185.5,7.5,0.0,1178.0,3
3,job710,2,1188.5249999999996,7.5,0.0,1181.0249999999996,3
2,job768,1,1189.25,6.75,0.0,1182.5,1
4,job664,3,1188.399999999997,5.8,0.8,1182.599999999997,1
0,job752,2,1193.0,7.5,0.0,1185.5,1
1,job736,2,1193.0,7.5,0.0,1185.5,3
4,job692,2,1196.6999999999969,8.3,0.8,1188.399999999997,3
3,job718,2,1196.0249999999996,7.5,0.0,1188.5249999999996,3
2,job423,1,1196.0,6.75,0.0,1189.25,10
0,job761,2,1200.5,7.5,0.0,1193.0,1
1,job606,3,1198.8,5.8,0.8,1193.0,10
2,job777,1,1202.75,6.75,0.0,1196.0,3
3,job759,2,1203.5249999999996,7.5,0.0,1196.0249999999996,1
4,job668,3,1202.4999999999968,5.8,0.8,1196.6999999999969,1
1,job742,2,1207.1,8.3,0.8,1198.8,3
0,job756,2,1208.0,7.5,0.0,1200.5,1
4,job732,2,1210.7999999999968,8.3,0.8,1202.4999999999968,3
2,job780,1,1209.5,6.75,0.0,1202.75,3
3,job725,2,1211.0249999999996,7.5,0.0,1203.5249999999996,3
1,job587,3,1212.8999999999999,5.8,0.8,1207.1,10
0,job770,2,1215.5,7.5,0.0,1208.0,1
2,job782,1,1216.25,6.75,0.0,1209.5,3
4,job637,3,1216.5999999999967,5.8,0.8,1210.7999999999968,3
3,job726,2,1218.5249999999996,7.5,0.0,1211.0249999999996,3
1,job675,3,1217.8999999999999,5.0,0.0,1212.8999999999999,1
0,job778,2,1223.0,7.5,0.0,1215.5,1
2,job789,1,1223.0,6.75,0.0,1216.25,1
4,job739,2,1224.8999999999967,8.3,0.8,1216.5999999999967,3
1,job685,3,1222.8999999999999,5.0,0.0,1217.8999999999999,10
3,job755,1,1225.8999999999996,7.375,0.625,1218.5249999999996,1
1,job702,3,1227.8999999999999,5.0,0.0,1222.8999999999999,10
0,job784,2,1230.5,7.5,0.0,1223.0,1
2,job426,1,1229.75,6.75,0.0,1223.0,10
4,job680,3,1230.6999999999966,5.8,0.8,1224.8999999999967,1
3,job774,1,1232.6499999999996,6.75,0.0,1225.8999999999996,1
1,job708,2,1235.3999999999999,7.5,0.0,1227.8999999999999,10
2,job428,1,1236.5,6.75,0.0,1229.75,10
0,job788,2,1238.0,7.5,0.0,1230.5,1
4,job747,2,1238.9999999999966,8.3,0.8,1230.6999999999966,3
3,job779,2,1240.7749999999996,8.125,0.625,1232.6499999999996,1
1,job746,3,1240.3999999999999,5.0,0.0,1235.3999999999999,10
2,job803,1,1243.25,6.75,0.0,1236.5,1
0,job797,2,1245.5,7.5,0.0,1238.0,1
4,job696,3,1244.7999999999965,5.8,0.8,1238.9999999999966,1
1,job765,3,1245.3999999999999,5.0,0.0,1240.3999999999999,10
3,job786,2,1248.2749999999996,7.5,0.0,1240.7749999999996,1
2,job805,1,1250.0,6.75,0.0,1243.25,3
4,job763,2,1253.0999999999965,8.3,0.8,1244.7999999999965,3
0,job799,2,1253.0,7.5,0.0,1245.5,1
3,job800,2,1255.7749999999996,7.5,0.0,1248.2749999999996,1
2,job811,1,1256.75,6.75,0.0,1250.0,3
1,job783,2,1258.0,7.5,0.0,1250.5,3
0,job794,2,1260.5,7.5,0.0,1253.0,1
4,job711,3,1258.8999999999965,5.8,0.8,1253.0999999999965,1
3,job758,2,1263.2749999999996,7.5,0.0,1255.7749999999996,3
2,job819,1,1263.5,6.75,0.0,1256.75,3
1,job808,2,1265.5,7.5,0.0,1258.0,3
4,job764,2,1267.1999999999964,8.3,0.8,1258.8999999999965,3
0,job820,1,1267.875,7.375,0.625,1260.5,1
3,job762,2,1270.7749999999996,7.5,0.0,1263.2749999999996,3
2,job442,1,1270.25,6.75,0.0,1263.5,10
1,job715,3,1271.3,5.8,0.8,1265.5,1
4,job712,3,1272.9999999999964,5.8,0.8,1267.1999999999964,1
0,job706,2,1275.375,7.5,0.0,1267.875,1
2,job827,1,1277.0,6.75,0.0,1270.25,3
3,job785,1,1278.1499999999996,7.375,0.625,1270.7749999999996,1
1,job720,2,1279.6,8.3,0.8,1271.3,10
4,job776,2,1281.2999999999963,8.3,0.8,1272.9999999999964,3
0,job830,1,1282.125,6.75,0.0,1275.375,1
2,job462,1,1283.75,6.75,0.0,1277.0,10
3,job806,1,1284.8999999999996,6.75,0.0,1278.1499999999996,1
1,job773,3,1285.3999999999999,5.8,0.8,1279.6,10
4,job719,3,1287.0999999999963,5.8,0.8,1281.2999999999963,1
0,job821,2,1290.25,8.125,0.625,1282.125,1
2,job477,1,1290.5,6.75,0.0,1283.75,10
3,job814,2,1293.0249999999996,8.125,0.625,1284.8999999999996,1
1,job816,2,1293.6999999999998,8.3,0.8,1285.3999999999999,3
4,job791,2,1295.3999999999962,8.3,0.8,1287.0999999999963,3
0,job822,2,1297.75,7.5,0.0,1290.25,1
2,job508,1,1297.25,6.75,0.0,1290.5,10
3,job781,2,1300.5249999999996,7.5,0.0,1293.0249999999996,3
1,job728,2,1301.1999999999998,7.5,0.0,1293.6999999999998,10
4,job754,3,1301.1999999999962,5.8,0.8,1295.3999999999962,1
2,job849,1,1304.0,6.75,0.0,1297.25,1
0,job835,2,1305.25,7.5,0.0,1297.75,1
3,job817,1,1307.8999999999996,7.375,0.625,1300.5249999999996,1
4,job801,2,1309.4999999999961,8.3,0.8,1301.1999999999962,3
1,job734,2,1308.6999999999998,7.5,0.0,1301.1999999999998,10
2,job851,1,1310.75,6.75,0.0,1304.0,3
0,job828,2,1312.75,7.5,0.0,1305.25,1
3,job826,1,1314.6499999999996,6.75,0.0,1307.8999999999996,1
1,job649,3,1314.4999999999998,5.8,0.8,1308.6999999999998,10
4,job661,3,1315.299999999996,5.8,0.8,1309.4999999999961,3
2,job858,1,1317.5,6.75,0.0,1310.75,1
0,job861,1,1320.125,7.375,0.625,1312.75,1
1,job760,3,1319.4999999999998,5.0,0.0,1314.4999999999998,1
3,job832,1,1321.3999999999996,6.75,0.0,1314.6499999999996,1
4,job818,2,1323.599999999996,8.3,0.8,1315.299999999996,3
2,job857,1,1324.25,6.75,0.0,1317.5,3
1,job743,2,1327.7999999999997,8.3,0.8,1319.4999999999998,10
0,job847,2,1328.25,8.125,0.625,1320.125,1
3,job836,2,1329.5249999999996,8.125,0.625,1321.3999999999996,1
4,job749,3,1329.399999999996,5.8,0.8,1323.599999999996,3
2,job864,1,1331.0,6.75,0.0,1324.25,3
1,job744,2,1335.2999999999997,7.5,0.0,1327.7999999999997,10
0,job842,2,1335.75,7.5,0.0,1328.25,1
4,job837,2,1337.699999999996,8.3,0.8,1329.399999999996,3
3,job852,2,1337.0249999999996,7.5,0.0,1329.5249999999996,1
2,job526,1,1337.75,6.75,0.0,1331.0,10
1,job825,3,1340.2999999999997,5.0,0.0,1335.2999999999997,10
0,job854,2,1343.25,7.5,0.0,1335.75,1
3,job856,2,1344.5249999999996,7.5,0.0,1337.0249999999996,1
4,job767,3,1343.499999999996,5.8,0.8,1337.699999999996,1
2,job529,1,1344.5,6.75,0.0,1337.75,10
1,job753,2,1347.7999999999997,7.5,0.0,1340.2999999999997,10
0,job862,2,1350.75,7.5,0.0,1343.25,1
4,job844,2,1351.7999999999959,8.3,0.8,1343.499999999996,3
2,job538,1,1351.25,6.75,0.0,1344.5,10
3,job859,2,1352.0249999999996,7.5,0.0,1344.5249999999996,1
1,job848,2,1355.2999999999997,7.5,0.0,1347.7999999999997,3
0,job871,2,1358.25,7.5,0.0,1350.75,1
2,job884,1,1358.0,6.75,0.0,1351.25,1
4,job771,3,1357.5999999999958,5.8,0.8,1351.7999999999959,1
3,job834,1,1359.3999999999996,7.375,0.625,1352.0249999999996,1
1,job866,2,1362.7999999999997,7.5,0.0,1355.2999999999997,3
4,job872,2,1365.8999999999958,8.3,0.8,1357.5999999999958,3
2,job552,1,1364.75,6.75,0.0,1358.0,10
0,job815,2,1365.75,7.5,0.0,1358.25,3
3,job845,1,1366.1499999999996,6.75,0.0,1359.3999999999996,1
1,job772,3,1367.7999999999997,5.0,0.0,1362.7999999999997,3
2,job887,1,1371.5,6.75,0.0,1364.75,1
0,job882,2,1373.25,7.5,0.0,1365.75,1
4,job766,3,1371.6999999999957,5.8,0.8,1365.8999999999958,3
3,job868,2,1374.2749999999996,8.125,0.625,1366.1499999999996,1
1,job863,3,1373.5,5.0,0.0,1368.5,10
2,job593,1,1378.25,6.75,0.0,1371.5,10
4,job875,2,1379.9999999999957,8.3,0.8,1371.6999999999957,3
0,job894,1,1380.0,6.75,0.0,1373.25,1
1,job757,2,1381.0,7.5,0.0,1373.5,10
3,job833,2,1381.7749999999996,7.5,0.0,1374.2749999999996,3
2,job597,1,1385.0,6.75,0.0,1378.25,10
4,job775,3,1385.7999999999956,5.8,0.8,1379.9999999999957,3
0,job792,3,1385.0,5.0,0.0,1380.0,1
1,job810,2,1388.5,7.5,0.0,1381.0,10
3,job841,2,1389.2749999999996,7.5,0.0,1381.7749999999996,3
2,job901,1,1391.75,6.75,0.0,1385.0,3
4,job896,2,1394.0999999999956,8.3,0.8,1385.7999999999956,3
0,job897,2,1394.0,7.5,0.0,1386.5,1
1,job867,3,1394.3,5.8,0.8,1388.5,10
3,job873,2,1396.7749999999996,7.5,0.0,1389.2749999999996,3
2,job902,1,1398.5,6.75,0.0,1391.75,3
0,job900,2,1401.5,7.5,0.0,1394.0,1
4,job812,3,1399.8999999999955,5.8,0.8,1394.0999999999956,1
1,job843,2,1402.6,8.3,0.8,1394.3,10
3,job874,2,1404.2749999999996,7.5,0.0,1396.7749999999996,3
2,job623,1,1405.25,6.75,0.0,1398.5,10
4,job787,3,1404.8999999999955,5.0,0.0,1399.8999999999955,3
1,job876,3,1408.3999999999999,5.8,0.8,1402.6,10
0,job907,2,1410.5,7.5,0.0,1403.0,1
3,job898,1,1411.6499999999996,7.375,0.625,1404.2749999999996,1
4,job809,3,1409.8999999999955,5.0,0.0,1404.8999999999955,3
2,job639,1,1412.0,6.75,0.0,1405.25,10
1,job793,2,1416.6999999999998,8.3,0.8,1408.3999999999999,10
4,job910,2,1418.1999999999955,8.3,0.8,1409.8999999999955,3
0,job824,3,1415.5,5.0,0.0,1410.5,3
3,job912,1,1418.3999999999996,6.75,0.0,1411.6499999999996,1
2,job642,1,1418.75,6.75,0.0,1412.0,10
1,job795,2,1424.1999999999998,7.5,0.0,1416.6999999999998,10
4,job831,3,1423.9999999999955,5.8,0.8,1418.1999999999955,1
3,job914,2,1426.5249999999996,8.125,0.625,1418.3999999999996,1
2,job926,1,1425.5,6.75,0.0,1418.75,3
0,job917,2,1429.0,7.5,0.0,1421.5,1
4,job839,3,1428.9999999999955,5.0,0.0,1423.9999999999955,1
1,job798,2,1431.6999999999998,7.5,0.0,1424.1999999999998,10
2,job933,1,1432.25,6.75,0.0,1425.5,1
3,job885,2,1434.0249999999996,7.5,0.0,1426.5249999999996,3
4,job919,2,1437.2999999999954,8.3,0.8,1428.9999999999955,3
0,job906,2,1436.5,7.5,0.0,1429.0,1
1,job880,2,1439.1999999999998,7.5,0.0,1431.6999999999998,10
2,job931,1,1439.0,6.75,0.0,1432.25,3
3,job913,1,1441.3999999999996,7.375,0.625,1434.0249999999996,1
4,job850,3,1443.0999999999954,5.8,0.8,1437.2999999999954,1
2,job659,1,1445.75,6.75,0.0,1439.0,10
1,job881,2,1446.6999999999998,7.5,0.0,1439.1999999999998,10
3,job927,2,1449.5249999999996,8.125,0.625,1441.3999999999996,1
4,job823,3,1448.0999999999954,5.0,0.0,1443.0999999999954,3
2,job673,1,1452.5,6.75,0.0,1445.75,10
1,job893,2,1454.1999999999998,7.5,0.0,1446.6999999999998,10
4,job865,3,1453.0999999999954,5.0,0.0,1448.0999999999954,1
3,job936,2,1457.0249999999996,7.5,0.0,1449.5249999999996,1
2,job952,1,1459.25,6.75,0.0,1452.5,3
4,job840,3,1458.0999999999954,5.0,0.0,1453.0999999999954,3
1,job922,3,1459.9999999999998,5.8,0.8,1454.1999999999998,10
0,job945,2,1464.0,7.5,0.0,1456.5,1
3,job937,2,1464.5249999999996,7.5,0.0,1457.0249999999996,1
4,job870,3,1463.0999999999954,5.0,0.0,1458.0999999999954,3
2,job955,1,1466.0,6.75,0.0,1459.25,3
1,job899,2,1467.4999999999998,7.5,0.0,1459.9999999999998,10
4,job939,2,1471.3999999999953,8.3,0.8,1463.0999999999954,3
0,job935,2,1471.5,7.5,0.0,1464.0,1
3,job929,1,1471.8999999999996,7.375,0.625,1464.5249999999996,1
2,job957,1,1472.75,6.75,0.0,1466.0,3
1,job934,3,1473.2999999999997,5.8,0.8,1467.4999999999998,10
4,job878,3,1477.1999999999953,5.8,0.8,1471.3999999999953,1
0,job941,2,1479.0,7.5,0.0,1471.5,1
3,job950,2,1480.0249999999996,8.125,0.625,1471.8999999999996,1
2,job678,1,1479.5,6.75,0.0,1472.75,10
1,job904,2,1481.5999999999997,8.3,0.8,1473.2999999999997,10
4,job883,3,1482.1999999999953,5.0,0.0,1477.1999999999953,1
0,job972,1,1485.75,6.75,0.0,1479.0,1
2,job681,1,1486.25,6.75,0.0,1479.5,10
3,job951,2,1487.5249999999996,7.5,0.0,1480.0249999999996,1
1,job807,2,1489.0999999999997,7.5,0.0,1481.5999999999997,10
4,job960,2,1490.4999999999952,8.3,0.8,1482.1999999999953,3
0,job964,2,1493.25,7.5,0.0,1485.75,1
2,job974,1,1493.0,6.75,0.0,1486.25,1
3,job915,2,1495.0249999999996,7.5,0.0,1487.5249999999996,3
1,job853,2,1496.5999999999997,7.5,0.0,1489.0999999999997,10
4,job877,3,1496.2999999999952,5.8,0.8,1490.4999999999952,3
2,job978,1,1499.75,6.75,0.0,1493.0,1
0,job963,2,1500.75,7.5,0.0,1493.25,1
3,job973,2,1502.5249999999996,7.5,0.0,1495.0249999999996,1
4,job966,2,1504.5999999999951,8.3,0.8,1496.2999999999952,3
1,job886,2,1504.0999999999997,7.5,0.0,1496.5999999999997,10
2,job980,1,1506.5,6.75,0.0,1499.75,1
3,job908,1,1509.8999999999996,7.375,0.625,1502.5249999999996,3
1,job890,2,1511.5999999999997,7.5,0.0,1504.0999999999997,10
4,job888,3,1510.399999999995,5.8,0.8,1504.5999999999951,3
2,job983,1,1513.25,6.75,0.0,1506.5,1
0,job981,2,1516.5,7.5,0.0,1509.0,1
3,job970,1,1516.6499999999996,6.75,0.0,1509.8999999999996,1
4,job968,2,1518.699999999995,8.3,0.8,1510.399999999995,3
1,job909,2,1519.0999999999997,7.5,0.0,1511.5999999999997,10
2,job988,1,1520.0,6.75,0.0,1513.25,3
3,job943,3,1522.8999999999996,6.25,1.25,1516.6499999999996,1
4,job903,3,1524.499999999995,5.8,0.8,1518.699999999995,1
1,job925,2,1526.5999999999997,7.5,0.0,1519.0999999999997,10
2,job686,1,1526.75,6.75,0.0,1520.0,10
3,job942,2,1531.1999999999996,8.3,0.8,1522.8999999999996,3
4,job905,3,1529.499999999995,5.0,0.0,1524.499999999995,1
1,job932,2,1534.0999999999997,7.5,0.0,1526.5999999999997,10
2,job700,1,1533.5,6.75,0.0,1526.75,10
0,job990,2,1535.0,7.5,0.0,1527.5,1
4,job911,3,1534.499999999995,5.0,0.0,1529.499999999995,1
3,job982,2,1538.6999999999996,7.5,0.0,1531.1999999999996,1
2,job1001,1,1540.25,6.75,0.0,1533.5,1
1,job940,2,1541.5999999999997,7.5,0.0,1534.0999999999997,10
4,job916,3,1539.499999999995,5.0,0.0,1534.499999999995,1
0,job992,2,1542.5,7.5,0.0,1535.0,1
3,job984,2,1546.1999999999996,7.5,0.0,1538.6999999999996,1
4,job920,3,1544.499999999995,5.0,0.0,1539.499999999995,3
2,job1004,1,1547.0,6.75,0.0,1540.25,3
1,job962,2,1549.0999999999997,7.5,0.0,1541.5999999999997,10
0,job995,2,1550.0,7.5,0.0,1542.5,1
4,job998,2,1552.799999999995,8.3,0.8,1544.499999999995,3
3,job985,2,1553.6999999999996,7.5,0.0,1546.1999999999996,1
2,job1012,1,1553.75,6.75,0.0,1547.0,1
1,job930,2,1556.5999999999997,7.5,0.0,1549.0999999999997,10
0,job1000,2,1557.5,7.5,0.0,1550.0,1
4,job918,3,1558.599999999995,5.8,0.8,1552.799999999995,1
3,job993,2,1561.1999999999996,7.5,0.0,1553.6999999999996,1
2,job1006,1,1560.5,6.75,0.0,1553.75,3
