Workcenter,Machine,Job,Type,Priority
3,1,job23713,2,10
1,3,job23583,3,3
4,1,job24181,2,3
4,2,job24191,2,1
1,1,job23962,1,3
3,2,job24201,1,1
4,2,job24211,2,1
3,3,job24123,2,1
5,1,job23922,3,1
4,1,job23134,3,10
3,4,job23815,3,1
4,2,job24221,2,1
1,0,job24182,2,3
2,0,job23963,1,3
5,1,job23264,1,1
4,2,job24231,2,1
1,0,job24192,2,1
1,1,job24162,1,1
4,2,job24241,2,1
3,0,job23953,2,1
3,2,job24251,1,1
4,0,job23574,3,3
3,1,job23135,3,10
3,3,job24183,2,3
4,2,job24261,2,1
1,3,job24212,2,1
5,1,job23652,3,3
3,2,job24271,1,1
2,0,job24163,1,1
2,0,job24281,3,1
3,4,job23575,3,3
1,1,job24172,1,1
3,4,job24083,2,10
3,3,job24193,2,1
5,0,job23004,1,3
1,2,job24222,2,1
4,0,job23454,3,1
1,3,job24232,2,1
2,0,job24173,1,1
4,1,job24291,2,3
3,4,job24113,2,10
5,1,job24002,3,1
1,2,job23923,3,1
1,1,job24202,1,1
2,1,job24301,3,10
1,0,job24292,2,3
1,0,job24242,2,1
1,3,job24003,3,1
3,4,job23455,3,1
5,0,job23014,1,3
2,0,job24311,3,1
3,0,job24023,2,1
3,3,job24223,2,1
1,2,job23653,3,3
2,0,job24203,1,1
4,2,job24321,2,1
1,2,job24262,2,1
5,1,job24302,3,10
1,2,job24133,3,10
3,3,job24293,2,3
1,1,job24252,1,1
4,2,job24331,2,1
5,1,job23702,3,3
1,0,job24303,3,10
4,2,job24341,2,1
1,3,job24322,2,1
4,1,job24351,2,10
4,2,job24361,2,1
3,2,job24371,1,1
2,0,job24253,1,1
5,0,job23324,1,1
1,0,job23703,3,3
3,0,job24243,2,1
1,3,job24332,2,1
4,0,job23474,3,1
4,2,job23924,3,1
1,2,job24352,2,10
1,1,job24272,1,1
4,2,job24381,2,1
5,1,job23752,3,3
1,0,job24342,2,1
2,0,job24411,3,3
3,2,job24391,1,3
3,3,job24401,1,1
3,4,job23475,3,1
4,2,job24421,2,1
2,0,job24273,1,1
3,0,job24213,2,1
3,3,job24263,2,1
1,2,job23753,3,3
4,1,job24431,2,3
4,2,job24441,2,1
5,0,job23344,1,1
1,1,job24372,1,1
4,0,job24304,3,10
1,0,job24432,2,3
3,4,job23925,3,1
2,0,job24451,3,3
2,0,job24373,1,1
5,1,job23822,3,3
3,2,job24461,1,3
3,4,job24305,3,10
3,0,job24343,2,1
1,3,job24362,2,1
1,1,job24032,1,3
1,3,job23823,3,3
4,0,job23584,3,3
4,0,job23654,3,3
5,0,job23094,1,3
4,1,job24471,2,10
1,2,job24382,2,1
3,2,job24481,1,3
2,1,job24033,1,3
3,2,job24491,1,1
4,1,job24501,2,3
3,4,job23585,3,3
4,1,job24511,2,10
1,2,job24472,2,10
3,0,job24233,2,1
4,2,job24521,2,3
5,1,job24282,3,1
1,1,job24042,1,3
2,0,job24531,3,1
3,2,job24541,1,1
5,1,job24034,1,3
1,3,job24422,2,1
1,0,job24283,3,1
3,2,job24561,1,3
4,1,job24551,2,3
4,2,job24571,2,3
4,0,job23704,3,3
4,2,job23754,3,3
1,0,job24502,2,3
3,4,job23655,3,3
4,2,job24581,2,1
5,0,job23144,1,3
1,2,job24442,2,1
2,1,job24043,1,3
3,3,job24591,1,1
4,1,job24601,2,10
3,3,job24611,1,1
4,2,job24621,2,1
5,1,job24044,1,3
1,1,job24492,1,1
1,0,job24552,2,3
2,0,job24631,3,1
3,4,job24433,2,3
1,1,job24582,2,1
3,0,job24383,2,1
3,4,job23705,3,3
4,1,job24641,2,3
5,1,job24312,3,1
4,0,job23694,3,1
4,2,job24651,2,1
1,2,job24602,2,10
2,0,job24493,1,1
1,3,job24622,2,1
5,0,job23334,1,3
1,3,job24313,3,1
1,1,job24542,1,1
3,3,job24443,2,1
2,0,job24661,3,1
3,4,job23695,3,1
4,2,job24671,2,1
1,2,job24642,2,3
3,0,job24323,2,1
4,1,job24681,2,3
1,0,job24652,2,1
2,0,job24691,3,3
3,0,job24583,2,1
4,0,job24284,3,1
5,1,job24142,3,3
1,1,job24402,1,1
3,2,job24701,1,3
1,2,job24512,2,10
4,2,job24711,2,1
1,0,job24672,2,1
2,0,job24543,1,1
2,0,job24721,3,1
1,1,job24062,1,3
5,1,job23634,1,1
3,4,job24285,3,1
1,0,job24682,2,3
3,3,job24653,2,1
1,3,job24712,2,1
4,0,job24134,3,10
1,2,job24143,3,3
2,0,job24403,1,1
4,0,job23834,3,1
2,0,job24731,3,3
5,1,job24532,3,1
2,0,job24741,3,1
1,1,job24102,1,3
2,1,job24063,1,3
3,3,job24673,2,1
4,2,job24751,2,1
3,1,job24135,3,10
3,4,job23755,3,3
3,3,job24643,2,3
3,2,job24761,1,1
5,0,job23744,1,1
5,1,job24064,1,3
3,0,job24333,2,1
4,2,job24771,2,1
2,1,job24103,1,3
3,4,job24503,2,3
4,1,job24781,2,10
1,3,job24752,2,1
3,4,job23835,3,1
5,1,job24104,1,3
1,1,job24392,1,3
1,3,job24533,3,1
3,2,job24791,1,10
5,1,job24632,3,1
1,0,job24782,2,10
2,0,job24801,3,1
4,2,job24811,2,1
1,0,job24772,2,1
3,4,job24553,2,3
2,1,job24393,1,3
4,0,job24144,3,3
5,1,job23804,1,1
3,2,job24821,1,3
4,2,job24831,2,1
1,0,job24812,2,1
1,1,job24762,1,1
4,0,job23824,3,3
5,1,job24394,1,3
4,2,job24841,2,1
3,3,job24683,2,3
4,2,job24851,2,3
4,1,job24861,2,10
3,4,job24145,3,3
4,1,job24871,2,3
2,0,job24891,3,3
4,1,job24881,2,3
5,1,job24662,3,1
3,1,job24353,2,10
1,2,job24832,2,1
2,0,job24763,1,1
2,0,job24901,3,1
3,0,job24363,2,1
4,1,job24911,2,3
1,2,job24862,2,10
3,2,job24921,1,3
3,0,job24773,2,1
5,1,job23884,1,1
1,1,job24462,1,3
4,2,job24931,2,1
1,3,job24842,2,1
3,1,job23825,3,3
4,1,job24941,2,10
4,2,job24951,2,1
3,1,job24473,2,10
1,0,job24912,2,3
2,1,job24463,1,3
1,0,job24932,2,1
3,3,job24813,2,1
5,1,job24722,3,1
2,0,job24961,3,3
4,1,job24971,2,10
1,2,job24882,2,3
1,1,job24482,1,3
3,0,job24833,2,1
5,1,job24464,1,3
4,0,job24004,3,1
1,1,job24592,1,1
1,3,job24952,2,1
4,1,job24981,2,3
5,0,job23594,1,3
3,2,job24991,1,1
3,3,job24913,2,3
1,0,job24872,2,3
2,1,job24483,1,3
3,2,job25001,1,1
3,1,job24513,2,10
1,2,job23872,2,3
2,0,job25011,3,1
3,4,job24005,3,1
5,1,job24484,1,3
1,1,job24562,1,3
3,0,job24423,2,1
4,2,job25021,2,1
5,1,job24742,3,1
1,3,job24982,2,3
2,0,job24593,1,1
1,3,job24633,3,1
3,3,job24933,2,1
1,1,job24612,1,1
3,3,job25031,1,1
3,2,job25041,1,3
1,2,job24152,2,3
3,2,job25051,1,10
3,4,job24883,2,3
4,2,job25061,2,1
5,0,job23914,1,1
1,2,job24972,2,10
2,1,job24563,1,3
4,1,job25071,2,1
4,2,job25081,2,1
1,0,job25022,2,1
3,4,job24873,2,3
1,1,job24992,1,1
5,1,job24564,1,3
1,2,job24942,2,10
2,0,job24613,1,1
3,1,job23873,2,3
5,1,job24412,3,3
1,0,job25062,2,1
4,0,job24314,3,1
3,1,job24783,2,10
1,0,job25072,2,1
2,0,job24993,1,1
5,0,job23644,1,3
3,4,job24153,2,3
1,0,job25082,2,1
1,1,job25002,1,1
3,2,job25091,1,1
1,3,job24663,3,1
3,4,job24315,3,1
3,0,job24623,2,1
3,0,job25023,2,1
1,2,job24522,2,3
2,0,job25003,1,1
5,1,job24802,3,1
3,1,job24603,2,10
4,2,job25101,2,1
1,1,job24702,1,3
1,2,job24572,2,3
3,3,job25063,2,1
5,0,job23994,1,1
4,2,job25111,2,1
3,1,job24523,2,3
3,2,job25121,1,1
2,1,job24703,1,3
1,0,job25102,2,1
4,2,job25131,2,3
3,3,job25141,1,1
4,0,job24534,3,1
1,3,job24723,3,1
3,0,job25073,2,1
4,2,job25151,2,1
5,1,job24452,3,3
3,2,job25161,1,1
5,1,job24704,1,3
1,1,job25092,1,1
3,2,job25171,1,10
3,4,job24573,2,3
1,0,job25112,2,1
2,0,job25181,3,3
3,4,job24535,3,1
5,0,job23674,1,3
3,2,job25191,1,1
3,0,job24713,2,1
2,0,job25093,1,1
3,3,job25083,2,1
3,2,job25201,1,1
1,3,job25152,2,1
3,1,job24863,2,10
1,1,job25122,1,1
5,1,job24902,3,1
1,2,job24852,2,3
3,3,job25103,2,1
4,2,job25211,2,1
4,1,job25221,2,10
2,0,job25123,1,1
3,1,job24943,2,10
4,2,job25231,2,3
1,2,job24743,3,1
5,0,job24014,1,1
2,0,job25241,3,3
1,0,job25132,2,3
4,0,job24634,3,1
1,1,job25162,1,1
1,2,job25222,2,10
2,0,job25251,3,1
3,0,job25113,2,1
3,4,job24853,2,3
4,1,job25261,2,10
1,0,job25212,2,1
5,1,job25012,3,1
2,0,job25163,1,1
3,4,job24635,3,1
3,0,job24753,2,1
3,3,job25133,2,3
1,2,job25262,2,10
1,0,job25232,2,3
1,1,job25192,1,1
2,0,job25271,3,1
5,0,job24054,1,1
2,0,job25281,3,1
1,3,job24803,3,1
3,3,job25213,2,1
4,2,job25291,2,3
2,0,job25193,1,1
4,2,job24744,3,1
5,1,job24692,3,3
1,1,job25202,1,1
3,2,job25301,1,1
1,0,job25292,2,3
4,2,job24664,3,1
3,3,job25233,2,3
5,0,job24164,1,1
3,2,job25311,1,3
2,0,job25203,1,1
3,1,job24973,2,10
2,0,job25321,3,3
3,4,job24745,3,1
1,2,job24822,1,3
3,2,job25331,1,3
3,4,job25293,2,3
5,1,job24732,3,3
3,0,job24843,2,1
1,1,job25032,1,1
3,2,job25341,1,1
1,3,job24413,3,3
3,1,job25223,2,10
4,1,job25351,2,10
4,1,job25361,2,10
3,4,job24665,3,1
5,0,job23864,1,3
2,0,job25371,3,3
2,0,job25033,1,1
4,1,job25381,2,10
1,2,job25352,2,10
2,1,job24823,1,3
1,1,job25302,1,1
2,0,job25391,3,1
1,1,job25142,1,1
4,2,job25401,2,1
5,1,job24892,3,3
3,2,job25411,1,10
5,1,job24824,1,3
1,2,job25382,2,10
4,0,job24724,3,1
2,0,job25303,1,1
3,1,job25263,2,10
5,0,job24174,1,1
1,3,job25402,2,1
1,1,job25342,1,1
1,2,job25362,2,10
2,0,job25143,1,1
1,3,job24903,3,1
3,4,job24725,3,1
3,0,job24953,2,1
4,2,job25421,2,1
3,1,job25353,2,10
5,1,job24962,3,3
4,2,job25431,2,3
2,0,job25343,1,1
1,3,job25422,2,1
1,2,job24922,1,3
3,1,job25363,2,10
5,0,job24204,1,1
2,1,job25441,3,10
1,0,job25432,2,3
3,3,job25451,1,1
2,1,job25461,3,10
4,2,job25471,2,1
4,0,job24414,3,3
2,1,job24923,1,3
1,2,job25042,1,3
5,1,job25442,3,10
4,2,job25481,2,3
5,1,job25252,3,1
1,2,job24453,3,3
3,3,job25433,2,3
1,3,job25472,2,1
1,3,job25013,3,1
5,0,job24254,1,1
5,1,job24924,1,3
3,4,job24415,3,3
3,3,job24983,2,3
3,1,job25383,2,10
2,0,job25491,3,1
4,2,job25501,2,1
1,0,job25482,2,3
1,2,job24693,3,3
3,3,job25511,1,1
3,2,job25521,1,10
1,1,job25312,1,3
5,1,job25462,3,10
4,2,job25531,2,3
5,1,job25272,3,1
1,0,job25502,2,1
2,0,job25313,1,3
3,2,job25541,1,3
3,4,job25483,2,3
5,0,job24274,1,1
1,1,job25332,1,3
1,0,job25532,2,3
4,0,job24804,3,1
4,1,job24454,3,3
3,3,job25503,2,1
2,0,job25333,1,3
5,1,job25282,3,1
1,3,job24733,3,3
2,1,job25043,1,3
3,0,job24805,3,1
3,4,job24455,3,3
4,2,job25551,2,3
3,0,job25153,2,1
3,2,job25561,1,3
1,1,job25542,1,3
3,2,job25571,1,3
1,3,job25253,3,1
3,3,job25533,2,3
5,0,job23964,1,3
5,1,job25044,1,3
3,2,job25581,1,1
4,2,job25591,2,1
2,1,job25601,3,10
1,2,job25552,2,3
3,2,job25611,1,10
1,2,job24893,3,3
2,0,job25543,1,3
5,1,job25392,3,1
1,1,job25562,1,3
1,3,job25592,2,1
5,1,job25602,3,10
4,0,job24694,3,3
4,2,job25621,2,1
4,0,job24734,3,3
5,0,job24374,1,1
2,0,job25563,1,3
3,2,job25631,1,3
3,3,job25641,1,1
1,0,job25622,2,1
4,2,job25651,2,1
3,4,job24695,3,3
3,4,job25553,2,3
1,1,job25582,1,1
1,1,job25452,1,1
2,0,job25661,3,1
3,4,job25403,2,1
5,1,job25182,3,3
1,3,job25273,3,1
1,2,job25652,2,1
3,3,job25623,2,1
2,0,job25583,1,1
3,4,job24735,3,3
1,3,job25283,3,1
5,0,job24404,1,1
4,2,job25671,2,3
2,1,job25681,3,10
1,1,job25572,1,3
1,1,job25512,1,1
1,2,job24963,3,3
3,2,job25701,1,10
4,2,job25691,2,1
2,0,job25453,1,1
4,2,job25711,2,1
4,0,job24894,3,3
4,1,job25721,2,10
1,0,job25672,2,3
1,2,job25393,3,1
5,1,job25242,3,3
5,1,job25682,3,10
4,0,job24904,3,1
2,0,job25573,1,3
4,2,job25731,2,3
1,2,job25183,3,3
1,0,job25722,2,10
1,3,job25692,2,1
1,1,job25632,1,3
2,0,job25741,3,1
3,4,job24895,3,3
5,0,job24494,1,1
3,3,job25673,2,3
4,2,job25751,2,1
1,2,job25243,3,3
3,0,job25653,2,1
2,0,job25513,1,1
4,2,job25761,2,1
1,0,job25712,2,1
3,0,job25423,2,1
1,2,job25443,3,10
3,2,job25771,1,3
3,4,job24905,3,1
5,1,job25492,3,1
2,0,job25633,1,3
3,1,job25723,2,10
1,0,job25463,3,10
1,3,job25752,2,1
1,2,job20302,1,10
3,3,job25781,1,1
1,3,job25493,3,1
4,2,job25791,2,3
5,0,job24544,1,1
1,0,job25762,2,1
3,3,job25713,2,1
4,2,job25394,3,1
1,0,job25603,3,10
4,0,job25014,3,1
1,1,job25772,1,3
1,2,job25683,3,10
5,1,job25322,3,3
1,0,job25732,2,3
4,1,job25801,2,10
4,1,job25811,2,10
4,2,job25821,2,1
2,1,job20303,1,10
1,3,job25323,3,3
1,1,job25642,1,1
2,0,job25773,1,3
3,4,job25015,3,1
5,0,job24594,1,1
1,2,job25802,2,10
4,2,job25831,2,1
5,0,job20304,1,10
3,0,job25473,2,1
4,1,job25841,2,3
4,2,job25851,2,3
4,0,job25464,3,10
1,2,job20532,1,10
3,4,job25395,3,1
3,2,job25861,1,3
4,1,job25871,2,10
2,0,job25643,1,1
1,0,job25812,2,10
3,2,job25881,1,1
5,1,job25372,3,3
1,1,job25822,2,1
3,1,job25465,3,10
1,3,job25373,3,3
2,0,job25891,3,1
1,1,job25842,2,3
3,3,job25763,2,1
4,0,job24964,3,3
5,0,job24614,1,1
1,2,job20642,1,10
4,0,job25254,3,1
1,0,job25832,2,1
1,0,job25872,2,10
2,0,job25901,3,1
3,2,job25911,1,3
2,1,job25921,3,10
3,3,job25823,2,1
2,1,job20533,1,10
3,3,job25733,2,3
3,2,job25931,1,3
3,4,job24965,3,3
4,2,job25941,2,1
5,1,job25662,3,1
4,2,job25951,2,1
1,1,job25792,2,3
4,2,job25961,2,1
1,1,job25882,1,1
1,3,job25663,3,1
5,1,job25922,3,10
3,4,job25593,2,1
3,4,job25843,2,3
4,1,job25971,2,10
5,0,job24764,1,1
3,3,job25833,2,1
3,4,job25255,3,1
1,0,job25923,3,10
5,0,job20534,1,10
1,3,job25942,2,1
3,2,job25981,1,10
1,2,job25972,2,10
1,1,job25952,2,1
3,4,job25793,2,3
5,1,job25742,3,1
1,1,job25862,1,3
4,0,job25184,3,3
3,2,job26001,1,1
4,1,job25991,2,10
1,3,job25743,3,1
1,1,job25962,2,1
2,0,job25883,1,1
4,0,job25274,3,1
5,0,job24994,1,1
4,2,job26011,2,1
2,0,job26021,3,3
4,0,job25604,3,10
1,2,job25992,2,10
2,1,job20643,1,10
3,4,job25185,3,3
1,3,job25852,2,3
1,1,job25912,1,3
2,0,job25863,1,3
4,2,job26031,2,1
4,1,job26041,2,3
4,2,job26051,2,3
5,0,job20644,1,10
5,1,job25892,3,1
3,0,job25693,2,1
3,1,job25813,2,10
3,4,job25275,3,1
4,2,job26061,2,1
1,0,job26012,2,1
1,3,job25893,3,1
1,0,job26042,2,3
4,1,job26071,2,10
5,0,job25004,1,1
3,3,job25963,2,1
4,2,job26081,2,1
1,1,job26002,1,1
1,0,job26032,2,1
2,0,job26091,3,1
3,1,job25605,3,10
4,2,job26101,2,3
1,2,job26072,2,10
2,0,job26111,3,3
4,0,job25244,3,3
2,0,job25913,1,3
3,2,job26121,1,1
5,1,job25902,3,1
4,1,job26131,2,10
1,1,job26062,2,1
4,0,job25284,3,1
3,2,job26141,1,3
1,3,job25903,3,1
4,2,job26151,2,3
1,1,job25932,1,3
4,0,job25924,3,10
2,0,job26161,3,3
3,4,job25245,3,3
5,0,job25034,1,1
3,1,job25803,2,10
4,2,job26171,2,1
1,2,job26132,2,10
1,0,job26082,2,1
3,2,job26181,1,3
3,3,job25953,2,1
3,2,job26201,1,3
4,1,job26191,2,1
4,2,job26211,2,1
4,2,job26221,2,1
3,0,job25753,2,1
1,0,job26172,2,1
3,3,job26013,2,1
3,4,job25285,3,1
5,1,job26092,3,1
2,0,job25933,1,3
1,1,job26122,1,1
1,3,job26192,2,1
2,0,job26231,3,1
1,3,job26093,3,1
1,1,job25782,1,1
1,2,job26212,2,1
4,2,job26241,2,1
5,0,job25094,1,1
4,1,job25444,3,10
3,3,job26033,2,1
3,1,job25925,3,10
4,1,job26251,2,10
3,0,job26063,2,1
1,0,job26222,2,1
1,1,job26142,1,3
4,0,job25324,3,3
5,1,job26232,3,1
3,1,job25445,3,10
3,0,job26083,2,1
3,3,job26213,2,1
1,2,job26242,2,1
2,0,job26123,1,1
1,0,job26233,3,1
5,0,job25124,1,1
3,4,job25325,3,3
1,2,job26252,2,10
3,2,job26261,1,10
3,0,job25943,2,1
4,2,job26271,2,1
1,3,job26052,2,3
1,1,job26182,1,3
2,0,job26143,1,3
3,2,job26281,1,3
3,3,job26173,2,1
5,0,job25144,1,1
3,2,job26291,1,1
3,2,job26301,1,1
5,0,job25164,1,1
1,1,job26272,2,1
2,0,job26003,1,1
4,0,job25684,3,10
5,0,job25194,1,1
3,2,job26311,1,10
1,1,job26202,1,3
1,2,job26102,2,3
2,0,job26183,1,3
5,0,job25204,1,1
4,2,job26321,2,3
4,0,job25374,3,3
4,2,job26234,3,1
3,2,job26331,1,3
3,4,job25685,3,10
1,0,job26152,2,3
2,0,job26203,1,3
3,0,job26243,2,1
3,3,job26341,1,1
3,3,job26351,1,1
5,1,job26022,3,3
1,1,job26292,1,1
3,4,job25853,2,3
1,3,job26023,3,3
3,4,job25375,3,3
3,2,job26361,1,3
3,0,job26223,2,1
3,4,job26103,2,3
5,0,job25304,1,1
3,0,job26273,2,1
3,2,job26371,1,1
3,3,job26235,3,1
4,1,job26381,2,10
4,2,job26391,2,3
4,1,job26401,2,10
1,1,job26302,1,1
1,0,job26322,2,3
3,4,job26043,2,3
2,0,job26293,1,1
3,1,job25973,2,10
5,1,job26112,3,3
1,2,job26382,2,10
4,0,job25494,3,1
1,3,job26113,3,3
1,0,job26392,2,3
2,0,job26303,1,1
3,3,job26411,1,1
5,0,job25344,1,1
3,4,job26153,2,3
4,2,job26421,2,1
1,2,job26402,2,10
3,1,job25993,2,10
1,1,job26372,1,1
2,0,job25783,1,1
3,4,job25495,3,1
1,1,job26422,2,1
3,2,job26431,1,10
3,1,job26053,2,3
4,2,job26441,2,3
5,1,job26162,3,3
3,3,job26323,2,3
3,1,job26073,2,10
4,2,job26451,2,1
1,3,job26163,3,3
2,0,job26373,1,1
2,0,job26461,3,1
1,1,job26282,1,3
2,1,job26471,3,10
1,0,job26442,2,3
5,0,job25454,1,1
3,3,job26393,2,3
3,1,job26133,2,10
1,0,job26452,2,1
3,0,job26423,2,1
5,1,job26472,3,10
4,0,job25664,3,1
5,1,job26462,3,1
3,0,job26481,1,1
3,3,job26501,1,1
4,2,job26491,2,1
1,2,job26473,3,10
4,2,job26511,2,1
1,1,job26332,1,3
3,4,job26443,2,3
2,0,job26283,1,3
3,1,job26253,2,10
1,3,job26463,3,1
5,0,job25514,1,1
1,0,job26492,2,1
2,0,job26521,3,3
3,4,job25665,3,1
4,1,job26531,2,10
4,2,job26541,2,10
2,0,job26333,1,3
3,0,job26193,2,1
5,0,job25314,1,3
3,0,job26453,2,1
4,1,job26551,2,10
1,1,job26362,1,3
1,3,job26512,2,1
5,0,job25334,1,3
3,2,job26561,1,10
1,2,job26532,2,10
5,1,job25584,1,1
3,3,job26493,2,1
3,2,job26571,1,3
4,2,job26474,3,10
1,2,job26542,2,10
2,0,job26363,1,3
1,0,job26552,2,10
1,1,job26482,1,1
5,1,job25644,1,1
4,2,job26581,2,1
1,2,job20662,1,10
4,2,job26591,2,1
4,0,job25744,3,1
1,1,job26342,1,1
3,1,job25873,2,10
3,2,job26601,1,1
3,1,job26383,2,10
2,0,job26483,1,1
3,4,job26475,3,10
5,1,job26522,3,3
2,0,job26611,3,3
3,4,job25745,3,1
2,0,job26343,1,1
3,0,job26513,2,1
1,3,job26582,2,1
1,1,job26572,1,3
2,1,job20663,1,10
3,1,job26553,2,10
5,1,job25784,1,1
1,1,job26352,1,1
5,0,job20664,1,10
4,1,job26621,2,1
4,2,job26631,2,1
1,0,job26592,2,1
2,0,job26573,1,3
3,2,job26651,1,3
2,0,job26641,3,3
3,1,job26403,2,10
4,1,job26661,2,10
5,1,job26612,3,3
1,1,job26602,1,1
1,0,job26622,2,1
1,2,job26632,2,1
2,0,job26353,1,1
1,1,job26412,1,1
2,0,job26671,3,3
3,3,job26593,2,1
4,0,job25894,3,1
5,0,job25544,1,3
1,2,job26662,2,10
3,1,job26533,2,10
2,0,job26603,1,1
1,1,job26652,1,3
2,0,job26681,3,3
3,0,job26623,2,1
3,4,job25895,3,1
5,1,job26642,3,3
2,0,job26413,1,1
3,2,job26691,1,1
3,0,job26583,2,1
3,3,job26633,2,1
1,3,job26523,3,3
1,3,job26613,3,3
5,0,job25564,1,3
2,0,job26653,1,3
1,2,job20692,1,10
3,1,job26543,2,10
1,2,job26643,3,3
2,0,job26701,3,1
4,2,job26711,2,1
4,2,job26721,2,1
4,1,job26731,2,10
4,2,job26741,2,3
2,0,job26751,3,1
5,1,job26672,3,3
2,0,job26761,3,3
4,0,job25904,3,1
1,0,job26712,2,1
3,4,job26663,2,10
4,2,job26771,2,3
1,2,job26732,2,10
1,3,job26673,3,3
1,1,job26692,1,1
4,2,job26781,2,1
5,0,job25574,1,3
3,2,job26791,1,3
1,0,job26722,2,1
3,4,job25905,3,1
2,1,job20693,1,10
3,3,job26713,2,1
2,0,job26693,1,1
5,1,job26702,3,1
1,0,job26782,2,1
5,0,job20694,1,10
4,0,job26094,3,1
1,2,job21332,1,10
3,3,job26801,1,1
1,3,job26703,3,1
3,2,job26811,1,1
3,0,job26723,2,1
1,0,job26742,2,3
5,1,job25884,1,1
2,1,job26821,3,10
3,4,job26095,3,1
2,1,job26831,3,10
1,2,job26772,2,3
3,2,job26841,1,1
3,3,job26783,2,1
4,2,job26644,3,3
1,1,job26792,1,3
2,1,job26851,3,10
5,1,job26752,3,1
5,1,job26822,3,10
4,0,job26024,3,3
4,2,job26861,2,1
2,0,job26793,1,3
5,0,job25634,1,3
2,1,job21333,1,10
3,4,job26743,2,3
5,1,job26832,3,10
3,4,job26645,3,3
1,2,job26502,1,1
3,4,job26025,3,3
1,1,job26812,1,1
1,3,job26753,3,1
1,0,job26862,2,1
5,1,job26852,3,10
2,1,job26881,3,10
4,1,job26871,2,10
5,1,job26682,3,3
1,2,job26823,3,10
3,3,job26773,2,3
4,0,job26114,3,3
2,0,job26813,1,1
5,0,job21334,1,10
1,3,job26683,3,3
1,2,job26872,2,10
3,2,job26891,1,3
5,1,job26004,1,1
1,1,job26842,1,1
3,0,job26863,2,1
1,2,job26833,3,10
2,0,job26503,1,1
4,1,job26901,2,10
5,1,job26882,3,10
3,4,job26115,3,3
3,3,job26911,1,1
4,1,job26921,2,10
2,0,job26843,1,1
5,1,job26762,3,3
1,0,job26902,2,10
3,2,job26931,1,10
4,0,job26164,3,3
3,2,job26951,1,3
4,2,job26941,2,1
1,1,job26892,1,3
4,2,job26961,2,1
5,0,job25774,1,3
1,0,job26922,2,10
4,2,job26971,2,3
3,1,job26903,2,10
4,2,job26981,2,1
1,0,job26942,2,1
3,4,job26165,3,3
5,1,job26124,1,1
2,0,job26893,1,3
4,0,job26824,3,10
3,2,job26991,1,10
4,1,job27001,2,10
5,0,job25864,1,3
1,3,job26763,3,3
1,1,job26952,1,3
1,0,job26962,2,1
4,2,job27011,2,3
4,0,job26464,3,1
3,1,job26923,2,10
4,2,job27021,2,1
5,0,job25914,1,3
1,2,job27002,2,10
3,1,job26825,3,10
3,1,job26733,2,10
2,0,job26953,1,3
3,3,job27051,1,1
4,1,job27031,2,3
4,2,job27041,2,3
1,3,job26982,2,1
5,0,job25934,1,3
4,1,job27061,2,10
3,3,job26943,2,1
1,2,job21592,1,10
5,1,job26294,1,1
3,4,job26465,3,1
1,0,job27032,2,3
1,0,job27022,2,1
1,1,job26802,1,1
4,0,job26524,3,3
5,1,job26304,1,1
4,2,job27071,2,1
3,2,job27091,1,3
4,2,job27081,2,1
1,2,job27062,2,10
3,3,job26963,2,1
1,0,job26972,2,3
2,0,job27101,3,3
5,1,job26344,1,1
2,0,job27121,3,1
4,1,job27111,2,3
4,0,job26834,3,10
1,2,job21692,1,10
2,0,job26803,1,1
4,2,job27141,2,1
2,0,job27131,3,1
4,2,job27151,2,1
3,4,job26525,3,3
4,1,job27161,2,10
5,1,job26354,1,1
1,3,job27072,2,1
3,0,job26983,2,1
4,1,job27171,2,3
4,2,job27181,2,1
1,0,job27112,2,3
3,0,job27023,2,1
4,1,job27191,2,10
2,1,job21593,1,10
4,1,job27211,2,10
2,0,job27201,3,3
2,0,job27221,3,1
1,3,job27082,2,1
3,4,job26835,3,10
5,1,job27122,3,1
1,2,job27172,2,3
1,1,job27092,1,3
4,2,job27231,2,1
5,0,job21594,1,10
2,1,job21693,1,10
3,4,job26973,2,3
1,0,job27142,2,1
2,0,job27241,3,3
5,1,job26374,1,1
1,2,job27212,2,10
5,0,job21694,1,10
2,0,job27093,1,3
4,0,job26614,3,3
3,3,job27251,1,1
3,2,job27261,1,1
3,4,job27033,2,3
1,3,job27152,2,1
3,2,job27271,1,3
1,2,job27192,2,10
3,3,job27173,2,3
1,2,job21702,1,10
4,2,job27281,2,1
5,1,job27132,3,1
4,2,job27291,2,1
3,4,job26615,3,3
1,0,job27182,2,1
3,0,job27073,2,1
4,1,job27301,2,1
4,2,job27311,2,1
1,0,job27162,2,10
3,0,job27143,2,1
5,1,job26414,1,1
3,1,job26873,2,10
1,1,job27262,1,1
1,3,job27232,2,1
1,1,job27302,2,1
2,1,job21703,1,10
3,2,job27321,1,3
3,3,job27183,2,1
5,1,job27222,3,1
1,0,job27282,2,1
2,0,job27263,1,1
2,1,job27331,3,10
5,0,job21704,1,10
1,1,job26912,1,1
1,1,job27272,1,3
4,0,job26704,3,1
3,2,job27341,1,1
5,0,job26144,1,3
3,4,job27113,2,3
1,3,job27292,2,1
3,1,job27003,2,10
3,3,job27303,2,1
3,2,job27351,1,10
5,1,job27332,3,10
1,2,job27312,2,1
3,4,job26705,3,1
4,2,job27361,2,3
3,0,job27083,2,1
