Workcenter,Machine_Number,Bid,Job_Name,Time,PT,PS,RDue,RP,CR,Pool,Setup,
3,1,-1.731960442,job5094,436.7,0.01578462,-0.479022633,-0.377047363,1.214186046,1.148742457,-0.215503233,-3.039100336,3
3,1,-1.255135427,job5164,436.7,0.027059348,-0.479022633,-0.419118532,1.699860465,1.170689494,-0.215503233,-3.039100336,3
4,0,2.874855675,job5153,436.7,-0.875018173,0.422437079,-0.397218969,2.496170903,0.351721314,-0.078771178,0.9555347,1
4,1,1.697410373,job5153,436.7,0.363772885,0.700011893,1.944153729,0.78268496,-1.830715878,-0.262497216,0,4
3,0,-0.982424787,job5094,436.8,-1.69546567,0.091251825,1.02494145,2.367592395,0.275180358,-0.328611313,-2.717313833,5
3,1,-1.732299337,job5094,436.8,0.01578462,-0.479022633,-0.377047363,1.214186046,1.148403561,-0.215503233,-3.039100336,3
2,0,7.295932757,job5232,437,0.408375066,1.043123631,6.189471814,-0.770234848,0.653523815,-0.228326721,0,4
2,0,6.019455174,job5115,437,0.476437577,2.607809078,5.786821677,-0.513489899,0.65209762,-0.228326721,-2.761894158,4
2,1,5.622146467,job5232,437,2.649868536,0.05469096,3.597646079,1.562532561,2.718611771,-0.47968677,-4.481516671,5
2,1,5.383109819,job5115,437,3.091513292,0.136727401,3.361705289,1.041688374,2.712678903,-0.47968677,-4.481516671,5
2,0,5.903477065,job5115,437.1,0.476437577,2.607809078,5.728097187,-0.513489899,0.651925682,-0.285408402,-2.761894158,5
2,1,5.382394568,job5115,437.1,3.091513292,0.136727401,3.361705289,1.041688374,2.711963652,-0.47968677,-4.481516671,5
3,0,1.592285477,job5174,437.2,-2.906512576,0.091251825,1.140850907,3.314629352,0.280677282,-0.328611313,0,5
3,1,-1.257343962,job5174,437.2,0.027059348,-0.479022633,-0.421981313,1.699860465,1.171343739,-0.215503233,-3.039100336,3
2,0,4.28197767,job5242,437.3,0.272250044,1.043123631,6.035146731,-0.676873048,0.655632872,-0.285408402,-2.761894158,5
2,1,4.541838066,job5242,437.3,1.766579024,0.05469096,3.581251552,1.373134675,2.727385294,-0.47968677,-4.481516671,5
4,0,1.670644697,job5183,437.3,-1.31252726,0.422437079,-0.409916034,2.695864575,0.353557515,-0.078771178,0,1
4,1,-1.292629508,job5183,437.3,0.545659328,0.700011893,2.017335456,0.845299757,-1.84027334,-0.262497216,-3.298165386,4
1,0,-6.238408267,job5281,437.4,-2.717165956,-0.176535185,3.075154096,-1.700511013,-2.467213207,-0.499624725,-1.752512275,3.999999999
1,1,-0.259254447,job5281,437.4,-1.094179529,-0.13810368,0.312347475,-0.877817447,1.705103708,-0.166604974,0,2
1,0,-4.918970312,job5016,437.5,-1.086866383,-1.059211111,2.459472341,-0.625187873,-2.355040286,-0.499624725,-1.752512275,3.999999999
1,1,-6.170265775,job5016,437.5,-0.437671812,-0.82862208,0.247061902,-0.322727003,1.627580427,-0.249907461,-6.205979749,3
4,0,0.149093953,job5008,437.7,-2.187545433,1.126498877,-0.363081121,0.499234181,0.354766283,-0.236313533,0.9555347,3
4,1,-0.675741502,job5008,437.7,0.909432213,1.86669838,1.798818513,0.156536992,-1.846564998,-0.262497216,-3.298165386,4
1,0,-7.300445192,job5086,438.1,-3.532315743,-1.059211111,2.636651125,-0.800240477,-2.418098166,-0.374718544,-1.752512275,2.999999999
1,1,-0.976874877,job5086,438.1,-1.422433388,-0.82862208,0.266018563,-0.413090563,1.671160051,-0.249907461,0,3
2,0,4.333281172,job5252,438.2,0.272250044,1.043123631,6.086372573,-0.676873048,0.655710532,-0.285408402,-2.761894158,5
2,1,4.644132006,job5252,438.2,1.766579024,0.05469096,3.587285079,1.373134675,2.727708354,-0.383749416,-4.481516671,4
3,0,-0.889636749,job5154,438.2,-1.937675051,0.091251825,1.067556126,2.722731254,0.278146506,-0.394333575,-2.717313833,6
3,1,-1.555101505,job5154,438.2,0.018039566,-0.479022633,-0.396610934,1.396313953,1.160782113,-0.215503233,-3.039100336,3
1,0,-7.384338779,job5291,438.3,-3.804032339,-0.176535185,3.191176189,-2.000601192,-2.467115432,-0.374718544,-1.752512275,2.999999999
1,1,-0.928016897,job5291,438.3,-1.531851341,-0.13810368,0.319535858,-1.032726408,1.705036135,-0.249907461,0,3
2,0,5.489910307,job5125,438.4,0.272250044,2.607809078,5.39745843,-0.385117424,0.644812739,-0.285408402,-2.761894158,5
2,1,3.56536257,job5125,438.4,1.766579024,0.136727401,3.159618982,0.781266281,2.682374323,-0.47968677,-4.481516671,5
1,0,-6.949429982,job5056,438.6,-3.260599148,-1.059211111,2.680516547,-0.750225447,-2.432680004,-0.374718544,-1.752512275,2.999999999
1,1,-0.916781357,job5056,438.6,-1.313015435,-0.82862208,0.264100875,-0.387272403,1.681237634,-0.333209948,0,4
2,0,7.162908689,job5262,438.7,0.408375066,1.043123631,5.995672873,-0.653532598,0.654678119,-0.285408402,0,5
2,1,5.32669265,job5262,438.7,2.649868536,0.05469096,3.534137801,1.325785204,2.723413589,-0.47968677,-4.481516671,5
2,0,5.332799176,job5105,438.8,0.204187533,2.607809078,5.375246749,-0.396787649,0.646727705,-0.342490082,-2.761894158,6
2,1,7.682254009,job5105,438.8,1.324934268,0.136727401,3.204997648,0.804941016,2.690340445,-0.47968677,0,5
3,0,-2.123413074,job5184,438.8,-3.390931339,0.091251825,1.100956086,2.841110874,0.280124626,-0.328611313,-2.717313833,5
3,1,1.623154837,job5184,438.8,0.03156924,-0.479022633,-0.411783558,1.457023255,1.169037355,-0.143668822,0,2
3,0,-1.607276386,job5067,439,-1.211046907,0.159690693,0.974489084,1.242986007,0.272529882,-0.328611313,-2.717313833,5
3,1,-2.667243017,job5067,439,0.011274729,-0.838289608,-0.360414635,0.637447674,1.137342392,-0.215503233,-3.039100336,3
1,0,-5.823896789,job5301,439.2,-2.717165956,-0.176535185,3.114894194,-1.700511013,-2.467160372,-0.124906181,-1.752512275,1
1,1,-6.722215711,job5301,439.2,-1.094179529,-0.13810368,0.305309936,-0.877817447,1.705067193,-0.416512435,-6.205979749,5
4,0,1.673853366,job5193,439.2,-1.31252726,0.422437079,-0.405971016,2.695864575,0.352821166,-0.078771178,0,1
4,1,-1.298034732,job5193,439.2,0.545659328,0.700011893,2.008097522,0.845299757,-1.836440629,-0.262497216,-3.298165386,4
3,0,0.236041571,job5037,439.3,-1.937675051,0.159690693,0.999510143,1.065416578,0.277710521,-0.328611313,0,5
3,1,-2.7410739,job5037,439.3,0.018039566,-0.838289608,-0.371566636,0.546383721,1.158962626,-0.215503233,-3.039100336,3
1,0,-4.644389717,job5046,439.4,-1.086866383,-1.059211111,2.489069727,-0.625187873,-2.35986944,-0.249812363,-1.752512275,1.999999999
1,1,-6.253430961,job5046,439.4,-0.437671812,-0.82862208,0.243861751,-0.322727003,1.63091788,-0.333209948,-6.205979749,4
2,0,4.434163618,job5272,439.6,0.408375066,1.043123631,6.145745158,-0.770234848,0.654457172,-0.285408402,-2.761894158,5
2,1,5.666099959,job5272,439.6,2.649868536,0.05469096,3.637716876,1.562532561,2.722494465,-0.47968677,-4.481516671,5
1,0,-7.202555924,job5076,440,-3.532315743,-1.059211111,2.586580504,-0.800240477,-2.395044459,-0.249812363,-1.752512275,1.999999999
1,1,-1.087181572,job5076,440,-1.422433388,-0.82862208,0.254946891,-0.413090563,1.655227516,-0.333209948,0,4
4,0,2.866449426,job5223,440,-0.875018173,0.422437079,-0.407878055,2.496170903,0.35397415,-0.078771178,0.9555347,1
4,1,-1.549154919,job5223,440,0.363772885,0.700011893,2.007479879,0.78268496,-1.842441934,-0.262497216,-3.298165386,4
1,0,-7.121989108,job5311,440.1,-3.804032339,-0.176535185,3.2035355,-2.000601192,-2.466937435,-0.124906181,-1.752512275,1
1,1,-7.30542342,job5311,440.1,-1.531851341,-0.13810368,0.314837073,-1.032726408,1.704913121,-0.416512435,-6.205979749,5
3,0,-1.736584934,job5017,440.1,-1.211046907,0.159690693,0.919121251,1.242986007,0.264311429,-0.394333575,-2.717313833,6
3,1,-2.614047573,job5017,440.1,0.011274729,-0.838289608,-0.344755731,0.637447674,1.103044521,-0.143668822,-3.039100336,2
2,0,8.773080836,job5165,440.4,0.476437577,2.607809078,5.77742306,-0.513489899,0.653227741,-0.228326721,0,4
2,1,5.413586254,job5165,440.4,3.091513292,0.136727401,3.387480505,1.041688374,2.717380122,-0.47968677,-4.481516671,5
3,0,-1.833641127,job5027,440.4,-1.211046907,0.159690693,0.937607833,1.124606387,0.267148274,-0.394333575,-2.717313833,6
3,1,0.367441356,job5027,440.4,0.011274729,-0.838289608,-0.353496771,0.576738372,1.114883457,-0.143668822,0,2
2,0,5.323678839,job5135,440.7,0.204187533,2.607809078,5.359295831,-0.443468549,0.643157506,-0.285408402,-2.761894158,5
2,1,3.257681997,job5135,440.7,1.324934268,0.136727401,3.182095134,0.89963996,2.675488675,-0.47968677,-4.481516671,5
1,0,-4.223766838,job5321,440.8,-2.717165956,-0.176535185,3.087212159,-1.700511013,-2.46695448,-0.249812363,0,1.999999999
1,1,-0.431855435,job5321,440.8,-1.094179529,-0.13810368,0.306530269,-0.877817447,1.704924901,-0.333209948,0,4
3,0,-2.198616356,job5194,440.8,-3.390931339,0.091251825,1.092198733,2.841110874,0.27940096,-0.394333575,-2.717313833,6
3,1,1.623303946,job5194,440.8,0.03156924,-0.479022633,-0.408614389,1.457023255,1.166017294,-0.143668822,0,2
2,0,4.306672211,job5302,441,0.272250044,1.043123631,6.114930154,-0.676873048,0.657625671,-0.342490082,-2.761894158,6
2,1,4.612519896,job5302,441,1.766579024,0.05469096,3.643643483,1.373134675,2.735675194,-0.47968677,-4.481516671,5
2,0,5.097273421,job5095,441.1,0.272250044,2.607809078,5.073448028,-0.385117424,0.633267936,-0.342490082,-2.761894158,6
2,1,3.370229517,job5095,441.1,1.766579024,0.136727401,3.012511474,0.781266281,2.634348778,-0.47968677,-4.481516671,5
4,0,2.707709705,job5203,441.1,-1.31252726,0.422437079,-0.405705946,2.695864575,0.352106556,0,0.9555347,0
4,1,-1.309152598,job5203,441.1,0.545659328,0.700011893,1.9932601,0.845299757,-1.832721074,-0.262497216,-3.298165386,4
1,0,-6.627552221,job5146,441.2,-3.260599148,-1.059211111,2.794098093,-0.750225447,-2.474196152,-0.124906181,-1.752512275,1
1,1,-7.167299831,job5146,441.2,-1.313015435,-0.82862208,0.274172614,-0.387272403,1.709929657,-0.416512435,-6.205979749,5
2,0,4.167599452,job5282,441.3,0.272250044,1.043123631,5.978580087,-0.676873048,0.654902979,-0.342490082,-2.761894158,6
2,1,4.524424933,job5282,441.3,1.766579024,0.05469096,3.566874724,1.373134675,2.72434899,-0.47968677,-4.481516671,5
3,0,-0.785778119,job5224,441.3,-1.937675051,0.091251825,1.103612139,2.722731254,0.28022686,-0.328611313,-2.717313833,5
3,1,-1.557926491,job5224,441.3,0.018039566,-0.479022633,-0.408117813,1.396313953,1.169464006,-0.215503233,-3.039100336,3
3,0,-1.724517341,job5047,441.4,-1.211046907,0.159690693,0.929604815,1.242986007,0.265895457,-0.394333575,-2.717313833,6
3,1,-2.681281124,job5047,441.4,0.011274729,-0.838289608,-0.346765458,0.637447674,1.109655108,-0.215503233,-3.039100336,3
1,0,-5.388833104,job5331,441.7,-3.804032339,-0.176535185,3.18421947,-2.000601192,-2.466977677,-0.124906181,0,1
1,1,-7.219801248,job5331,441.7,-1.531851341,-0.13810368,0.317128946,-1.032726408,1.704940932,-0.333209948,-6.205979749,4
3,0,-2.267698495,job5204,441.9,-3.390931339,0.091251825,1.088934111,2.841110874,0.279305705,-0.460055838,-2.717313833,7
3,1,1.552214585,job5204,441.9,0.03156924,-0.479022633,-0.407471817,1.457023255,1.165619773,-0.215503233,0,3
4,0,1.754053807,job5213,442.1,-1.31252726,0.422437079,-0.403577858,2.695864575,0.35185727,0,0,0
4,1,-1.229885193,job5213,442.1,0.545659328,0.700011893,2.005605662,0.845299757,-1.831423535,-0.196872912,-3.298165386,3
2,0,5.795791685,job5175,442.2,0.476437577,2.607809078,5.677961922,-0.513489899,0.651457247,-0.342490082,-2.761894158,6
2,1,5.385478937,job5175,442.2,3.091513292,0.136727401,3.366738314,1.041688374,2.710014995,-0.47968677,-4.481516671,5
4,0,1.672119818,job5233,442.3,-1.31252726,0.422437079,-0.407978987,2.695864575,0.353095589,-0.078771178,0,1
4,1,-1.202698459,job5233,442.3,0.545659328,0.700011893,2.039237866,0.845299757,-1.837869005,-0.196872912,-3.298165386,3
1,0,-4.975178952,job5341,442.4,-1.630299574,-0.176535185,3.101454789,-1.800541073,-2.466933272,-0.249812363,-1.752512275,1.999999999
1,1,-6.163055341,job5341,442.4,-0.656507717,-0.13810368,0.311986791,-0.929453767,1.704910243,-0.249907461,-6.205979749,3
3,0,-1.792133773,job5087,442.4,-1.211046907,0.159690693,0.974140165,1.124606387,0.272123295,-0.394333575,-2.717313833,6
3,1,-2.730015925,job5087,442.4,0.011274729,-0.838289608,-0.360781442,0.576738372,1.135645594,-0.215503233,-3.039100336,3
2,0,6.988838654,job5312,442.7,0.136125022,1.043123631,6.264393249,-0.770234848,0.657921682,-0.342490082,0,6
2,1,4.026210017,job5312,442.7,0.883289512,0.05469096,3.749993845,1.562532561,2.736906579,-0.47968677,-4.481516671,5
4,0,2.869195212,job5243,442.8,-0.875018173,0.422437079,-0.404315281,2.496170903,0.353157163,-0.078771178,0.9555347,1
4,1,1.749051071,job5243,442.8,0.363772885,0.700011893,2.003268049,0.78268496,-1.838189499,-0.262497216,0,4
3,0,-2.200703076,job5214,443,-3.390931339,0.091251825,1.090497022,2.841110874,0.279015951,-0.394333575,-2.717313833,6
3,1,1.552844484,job5214,443,0.03156924,-0.479022633,-0.405632693,1.457023255,1.164410547,-0.215503233,0,3
2,0,5.403092434,job5185,443.2,0.204187533,2.607809078,5.49766762,-0.396787649,0.651681773,-0.399571763,-2.761894158,7
2,1,3.429685458,job5185,443.2,1.324934268,0.136727401,3.317399849,0.804941016,2.71094901,-0.383749416,-4.481516671,4
1,0,-5.984079258,job5351,443.3,-2.717165956,-0.176535185,3.079720592,-1.700511013,-2.467263057,-0.249812363,-1.752512275,1.999999999
1,1,-6.549776353,job5351,443.3,-1.094179529,-0.13810368,0.311073354,-0.877817447,1.70513816,-0.249907461,-6.205979749,3
2,0,5.043931675,job5155,443.5,0.204187533,2.607809078,5.253031111,-0.443468549,0.640920104,-0.456653443,-2.761894158,8.000000001
2,1,3.450973914,job5155,443.5,1.324934268,0.136727401,3.192819774,0.89963996,2.666181243,-0.287812062,-4.481516671,3
3,0,-2.115644777,job5234,443.5,-3.390931339,0.091251825,1.108932887,2.841110874,0.279916123,-0.328611313,-2.717313833,5
3,1,-1.484593618,job5234,443.5,0.03156924,-0.479022633,-0.407727123,1.457023255,1.168167213,-0.215503233,-3.039100336,3
4,0,1.990404322,job5253,443.5,-0.875018173,0.422437079,-0.406555569,2.496170903,0.353370083,0,0,0
4,1,-1.466965582,job5253,443.5,0.363772885,0.700011893,2.02090073,0.78268496,-1.839297752,-0.196872912,-3.298165386,3
1,0,-5.236795888,job5116,443.6,-3.260599148,-1.059211111,2.63722661,-0.750225447,-2.429268249,-0.374718544,0,2.999999999
1,1,-0.748034436,job5116,443.6,-1.313015435,-0.82862208,0.268600703,-0.387272403,1.678879753,-0.166604974,0,2
2,0,3.929122324,job5292,443.6,0.136125022,1.043123631,6.083771991,-0.770234848,0.654884129,-0.456653443,-2.761894158,8.000000001
2,1,4.153833171,job5292,443.6,0.883289512,0.05469096,3.698378292,1.562532561,2.724270578,-0.287812062,-4.481516671,3
3,0,-2.416478864,job5147,443.7,-1.937675051,0.159690693,1.056474518,1.065416578,0.285539543,-0.328611313,-2.717313833,5
3,1,-2.720499013,job5147,443.7,0.018039566,-0.838289608,-0.383664421,0.546383721,1.191635299,-0.215503233,-3.039100336,3
4,0,-1.32597709,job5028,443.7,-3.062563606,1.126498877,-0.336160147,0.698927853,0.326091111,-0.078771178,0,1
4,1,-0.166016858,job5028,443.7,1.273205099,1.86669838,1.667276376,0.219151789,-1.697310204,-0.196872912,-3.298165386,3
3,0,-0.794091818,job5244,444,-1.937675051,0.091251825,1.095931046,2.722731254,0.279594253,-0.328611313,-2.717313833,5
3,1,-1.553520398,job5244,444,0.018039566,-0.479022633,-0.401071676,1.396313953,1.166823962,-0.215503233,-3.039100336,3
4,0,-0.630380867,job5068,444,-3.500072693,1.126498877,-0.343177007,0.798774689,0.332060568,0,0.9555347,0
4,1,3.259575018,job5068,444,1.455091541,1.86669838,1.678204461,0.250459187,-1.728381335,-0.262497216,0,4
1,0,-5.777492293,job5106,444.1,-2.173732765,-1.059211111,2.550892982,-0.700210417,-2.392906343,-0.249812363,-1.752512275,1.999999999
1,0,-5.985197319,job5361,444.1,-2.717165956,-0.176535185,3.078550524,-1.700511013,-2.46721105,-0.249812363,-1.752512275,1.999999999
1,1,-6.610902082,job5106,444.1,-0.875343623,-0.82862208,0.256655221,-0.361454243,1.653749853,-0.249907461,-6.205979749,3
1,1,-6.550366804,job5361,444.1,-1.094179529,-0.13810368,0.310518844,-0.877817447,1.705102217,-0.249907461,-6.205979749,3
3,0,-0.85740553,job5254,444.3,-1.937675051,0.091251825,1.097873871,2.722731254,0.28005998,-0.394333575,-2.717313833,6
3,1,-1.555142993,job5254,444.3,0.018039566,-0.479022633,-0.404637877,1.396313953,1.168767567,-0.215503233,-3.039100336,3
1,0,-4.77973942,job5126,444.4,-1.086866383,-1.059211111,2.494192809,-0.625187873,-2.375436043,-0.374718544,-1.752512275,2.999999999
1,1,-6.236102389,job5126,444.4,-0.437671812,-0.82862208,0.250432163,-0.322727003,1.641676039,-0.333209948,-6.205979749,4
3,0,0.061751579,job5057,444.6,-1.937675051,0.159690693,0.963046655,1.065416578,0.271328543,-0.460055838,0,7
3,1,-2.753882431,job5057,444.6,0.018039566,-0.838289608,-0.357741411,0.546383721,1.132328871,-0.215503233,-3.039100336,3
4,0,0.376947503,job5038,444.8,-2.187545433,1.126498877,-0.352003838,0.499234181,0.335229017,0,0.9555347,0
4,1,-0.665863132,job5038,444.8,0.909432213,1.86669838,1.707005058,0.156536992,-1.744873173,-0.262497216,-3.298165386,4
2,0,4.173350801,job5332,444.9,0.136125022,1.043123631,6.268556025,-0.770234848,0.657246892,-0.399571763,-2.761894158,7
2,0,5.392338085,job5195,444.9,0.204187533,2.607809078,5.488625201,-0.396787649,0.649969843,-0.399571763,-2.761894158,7
2,1,4.258384183,job5332,444.9,0.883289512,0.05469096,3.793100383,1.562532561,2.7340995,-0.287812062,-4.481516671,3
2,1,8.018702658,job5195,444.9,1.324934268,0.136727401,3.336084532,0.804941016,2.703827502,-0.287812062,0,3
1,0,-5.221256749,job5371,445,-1.902016169,-0.176535185,3.026979713,-1.575473439,-2.466980849,-0.374718544,-1.752512275,2.999999999
1,1,-6.162294912,job5371,445,-0.76592567,-0.13810368,0.305950571,-0.813272046,1.704943124,-0.249907461,-6.205979749,3
2,0,4.173236176,job5332,445,0.136125022,1.043123631,6.268556025,-0.770234848,0.657132266,-0.399571763,-2.761894158,7
2,1,4.143200483,job5332,445,0.883289512,0.05469096,3.77433087,1.562532561,2.733622666,-0.383749416,-4.481516671,4
4,0,2.704098465,job5273,445.1,-1.31252726,0.422437079,-0.41077282,2.695864575,0.353562191,0,0.9555347,0
4,1,-1.283965168,job5273,445.1,0.545659328,0.700011893,2.026024134,0.845299757,-1.840297677,-0.262497216,-3.298165386,4
4,0,-0.700819474,job5018,445.3,-3.500072693,1.126498877,-0.320710195,0.798774689,0.317926325,-0.078771178,0.9555347,1
4,1,-0.068784311,job5018,445.3,1.455091541,1.86669838,1.574441528,0.250459187,-1.654812345,-0.262497216,-3.298165386,4
4,0,2.578482808,job5263,445.4,-0.875018173,0.422437079,-0.394634142,2.196630394,0.352304128,-0.078771178,0.9555347,1
4,1,-1.779674784,job5263,445.4,0.363772885,0.700011893,1.927814018,0.688762765,-1.833749438,-0.32812152,-3.298165386,5
2,0,4.314358124,job5342,445.5,0.408375066,1.043123631,6.140259026,-0.770234848,0.65430117,-0.399571763,-2.761894158,7
2,1,5.932317305,job5342,445.5,2.649868536,0.05469096,3.712708472,1.562532561,2.721845508,-0.287812062,-4.481516671,3
1,0,-4.366010343,job5381,445.7,-2.717165956,-0.176535185,3.069901634,-1.700511013,-2.466981278,-0.374718544,0,2.999999999
1,1,-0.342948849,job5381,445.7,-1.094179529,-0.13810368,0.312115848,-0.877817447,1.704943421,-0.249907461,0,3
3,0,0.875125999,job5077,445.8,-1.211046907,0.159690693,0.931080694,1.124606387,0.265128706,-0.394333575,0,6
3,1,-2.675758708,job5077,445.8,0.011274729,-0.838289608,-0.349168286,0.576738372,1.106455244,-0.143668822,-3.039100336,2
4,0,2.863566986,job5303,445.9,-0.875018173,0.422437079,-0.411689108,2.496170903,0.354902763,-0.078771178,0.9555347,1
4,1,-1.538088062,job5303,445.9,0.363772885,0.700011893,2.023380183,0.78268496,-1.847275381,-0.262497216,-3.298165386,4
2,0,5.380823457,job5225,446.1,0.204187533,2.607809078,5.525980506,-0.443468549,0.64778081,-0.399571763,-2.761894158,7
2,0,5.41987842,job5205,446.1,0.204187533,2.607809078,5.516701245,-0.396787649,0.649434134,-0.399571763,-2.761894158,7
2,1,8.089688186,job5225,446.1,1.324934268,0.136727401,3.321477335,0.89963996,2.694721283,-0.287812062,0,3
2,1,3.514912913,job5205,446.1,1.324934268,0.136727401,3.316039969,0.804941016,2.701598991,-0.287812062,-4.481516671,3
2,0,4.165461651,job5352,446.4,0.272250044,1.043123631,6.089546628,-0.676873048,0.655961997,-0.456653443,-2.761894158,8.000000001
2,1,9.191119695,job5352,446.4,1.766579024,0.05469096,3.651710021,1.373134675,2.728754431,-0.383749416,0,4
3,0,-2.182722064,job5274,446.4,-3.390931339,0.091251825,1.107229849,2.841110874,0.280264135,-0.394333575,-2.717313833,6
3,1,1.690902858,job5274,446.4,0.03156924,-0.479022633,-0.416452158,1.457023255,1.169619565,-0.071834411,0,1
1,0,-7.2581547,job5391,446.5,-3.804032339,-0.176535185,3.192316179,-2.000601192,-2.466977525,-0.249812363,-1.752512275,1.999999999
1,1,-7.131191149,job5391,446.5,-1.531851341,-0.13810368,0.322436664,-1.032726408,1.704940827,-0.249907461,-6.205979749,3
4,0,2.869553166,job5283,446.5,-0.875018173,0.422437079,-0.403744373,2.496170903,0.352944209,-0.078771178,0.9555347,1
4,1,-1.495114703,job5283,446.5,0.363772885,0.700011893,1.990534927,0.78268496,-1.83708107,-0.196872912,-3.298165386,3
1,0,-6.816285571,job5166,446.6,-3.260599148,-1.059211111,2.69537608,-0.750225447,-2.439301307,-0.249812363,-1.752512275,1.999999999
1,1,-0.824601547,job5166,446.6,-1.313015435,-0.82862208,0.26840218,-0.387272403,1.685813651,-0.249907461,0,3
2,0,6.843419913,job5322,446.6,0.272250044,1.043123631,5.952146961,-0.676873048,0.652344088,-0.399571763,0,7
2,1,4.590057471,job5322,446.6,1.766579024,0.05469096,3.54721471,1.373134675,2.713704188,-0.383749416,-4.481516671,4
4,0,-1.736163644,job5048,446.6,-3.500072693,1.126498877,-0.324373902,0.798774689,0.32055174,-0.157542355,0,2
4,1,3.297708586,job5048,446.6,1.455091541,1.86669838,1.590810067,0.250459187,-1.668477678,-0.196872912,0,3
3,0,-0.936034837,job5264,446.8,-1.69546567,0.091251825,1.067833025,2.367592395,0.278678734,-0.328611313,-2.717313833,5
3,1,-1.666026521,job5264,446.8,0.01578462,-0.479022633,-0.397208643,1.214186046,1.163003247,-0.143668822,-3.039100336,2
